SYMBOL_NAME,Time,ASK_PRICE,ASK_SIZE,BID_PRICE,BID_SIZE
MILLBURN::::GO.NY.J.2025,2025-03-02T20:51:00.000000000-0500,2881.9,2,2881.6,3
MILLBURN::::GO.NY.J.2025,2025-03-02T20:52:00.000000000-0500,2882.7,2,2882.4,3
MILLBURN::::GO.NY.J.2025,2025-03-02T20:53:00.000000000-0500,2883.6,20,2883.5,1
MILLBURN::::GO.NY.J.2025,2025-03-02T20:54:00.000000000-0500,2883.7,1,2883.5,4
MILLBURN::::GO.NY.J.2025,2025-03-02T20:55:00.000000000-0500,2884.1,2,2883.9,2
MILLBURN::::GO.NY.J.2025,2025-03-02T20:56:00.000000000-0500,2883.6,4,2883.3,5
MILLBURN::::GO.NY.J.2025,2025-03-02T20:57:00.000000000-0500,2883.6,2,2883.4,2
MILLBURN::::GO.NY.J.2025,2025-03-02T20:58:00.000000000-0500,2882.9,3,2882.7,1
MILLBURN::::GO.NY.J.2025,2025-03-02T20:59:00.000000000-0500,2883.2,1,2883.0,4
MILLBURN::::GO.NY.J.2025,2025-03-02T21:00:00.000000000-0500,2883.0,2,2882.8,2
MILLBURN::::GO.NY.J.2025,2025-03-02T21:01:00.000000000-0500,2883.3,4,2883.0,7
MILLBURN::::GO.NY.J.2025,2025-03-02T21:02:00.000000000-0500,2882.5,3,2882.3,1
MILLBURN::::GO.NY.J.2025,2025-03-02T21:03:00.000000000-0500,2882.6,3,2882.3,4
MILLBURN::::GO.NY.J.2025,2025-03-02T21:04:00.000000000-0500,2883.0,3,2882.8,4
MILLBURN::::GO.NY.J.2025,2025-03-02T21:05:00.000000000-0500,2883.2,2,2883.0,2
MILLBURN::::GO.NY.J.2025,2025-03-02T21:06:00.000000000-0500,2883.0,1,2882.8,4
MILLBURN::::GO.NY.J.2025,2025-03-02T21:07:00.000000000-0500,2883.7,2,2883.5,2
MILLBURN::::GO.NY.J.2025,2025-03-02T21:08:00.000000000-0500,2883.5,5,2883.2,4
MILLBURN::::GO.NY.J.2025,2025-03-02T21:09:00.000000000-0500,2883.1,2,2882.9,2
MILLBURN::::GO.NY.J.2025,2025-03-02T21:10:00.000000000-0500,2883.4,2,2883.2,2
MILLBURN::::GO.NY.J.2025,2025-03-02T21:11:00.000000000-0500,2883.3,1,2883.1,3
MILLBURN::::GO.NY.J.2025,2025-03-02T21:12:00.000000000-0500,2882.9,1,2882.7,4
MILLBURN::::GO.NY.J.2025,2025-03-02T21:13:00.000000000-0500,2882.4,1,2882.2,4
MILLBURN::::GO.NY.J.2025,2025-03-02T21:14:00.000000000-0500,2882.2,1,2882.0,4
MILLBURN::::GO.NY.J.2025,2025-03-02T21:15:00.000000000-0500,2882.3,1,2882.2,2
MILLBURN::::GO.NY.J.2025,2025-03-02T21:16:00.000000000-0500,2882.2,1,2882.1,1
MILLBURN::::GO.NY.J.2025,2025-03-02T21:17:00.000000000-0500,2882.4,3,2882.2,3
MILLBURN::::GO.NY.J.2025,2025-03-02T21:18:00.000000000-0500,2883.5,7,2883.2,4
MILLBURN::::GO.NY.J.2025,2025-03-02T21:19:00.000000000-0500,2883.4,3,2883.2,2
MILLBURN::::GO.NY.J.2025,2025-03-02T21:20:00.000000000-0500,2883.0,4,2882.8,2
MILLBURN::::GO.NY.J.2025,2025-03-02T21:21:00.000000000-0500,2883.3,4,2883.1,1
MILLBURN::::GO.NY.J.2025,2025-03-02T21:22:00.000000000-0500,2883.3,5,2883.0,4
MILLBURN::::GO.NY.J.2025,2025-03-02T21:23:00.000000000-0500,2883.8,2,2883.6,1
MILLBURN::::GO.NY.J.2025,2025-03-02T21:24:00.000000000-0500,2883.3,1,2883.1,4
MILLBURN::::GO.NY.J.2025,2025-03-02T21:25:00.000000000-0500,2883.6,1,2883.4,2
MILLBURN::::GO.NY.J.2025,2025-03-02T21:26:00.000000000-0500,2883.4,1,2883.2,4
MILLBURN::::GO.NY.J.2025,2025-03-02T21:27:00.000000000-0500,2882.6,1,2882.5,3
MILLBURN::::GO.NY.J.2025,2025-03-02T21:28:00.000000000-0500,2881.7,1,2881.5,3
MILLBURN::::GO.NY.J.2025,2025-03-02T21:29:00.000000000-0500,2882.1,1,2881.9,6
MILLBURN::::GO.NY.J.2025,2025-03-02T21:30:00.000000000-0500,2882.3,3,2882.1,1
MILLBURN::::GO.NY.J.2025,2025-03-02T21:31:00.000000000-0500,2881.5,2,2881.3,2
MILLBURN::::GO.NY.J.2025,2025-03-02T21:32:00.000000000-0500,2881.2,2,2881.0,3
MILLBURN::::GO.NY.J.2025,2025-03-02T21:33:00.000000000-0500,2881.6,2,2881.4,6
MILLBURN::::GO.NY.J.2025,2025-03-02T21:34:00.000000000-0500,2882.0,1,2881.8,3
MILLBURN::::GO.NY.J.2025,2025-03-02T21:35:00.000000000-0500,2882.2,3,2882.0,1
MILLBURN::::GO.NY.J.2025,2025-03-02T21:36:00.000000000-0500,2881.8,10,2881.7,1
MILLBURN::::GO.NY.J.2025,2025-03-02T21:37:00.000000000-0500,2882.2,3,2882.1,1
MILLBURN::::GO.NY.J.2025,2025-03-02T21:38:00.000000000-0500,2882.5,1,2882.3,3
MILLBURN::::GO.NY.J.2025,2025-03-02T21:39:00.000000000-0500,2882.1,2,2881.9,4
MILLBURN::::GO.NY.J.2025,2025-03-02T21:40:00.000000000-0500,2881.5,2,2881.4,1
MILLBURN::::GO.NY.J.2025,2025-03-02T21:41:00.000000000-0500,2881.4,2,2881.2,4
MILLBURN::::GO.NY.J.2025,2025-03-02T21:42:00.000000000-0500,2881.6,2,2881.4,3
MILLBURN::::GO.NY.J.2025,2025-03-02T21:43:00.000000000-0500,2881.2,2,2881.1,3
MILLBURN::::GO.NY.J.2025,2025-03-02T21:44:00.000000000-0500,2881.3,3,2881.1,3
MILLBURN::::GO.NY.J.2025,2025-03-02T21:45:00.000000000-0500,2881.3,1,2881.1,9
MILLBURN::::GO.NY.J.2025,2025-03-02T21:46:00.000000000-0500,2880.5,5,2880.3,2
MILLBURN::::GO.NY.J.2025,2025-03-02T21:47:00.000000000-0500,2880.4,3,2880.2,2
MILLBURN::::GO.NY.J.2025,2025-03-02T21:48:00.000000000-0500,2880.1,1,2880.0,55
MILLBURN::::GO.NY.J.2025,2025-03-02T21:49:00.000000000-0500,2879.2,1,2879.1,4
MILLBURN::::GO.NY.J.2025,2025-03-02T21:50:00.000000000-0500,2880.0,4,2879.8,3
MILLBURN::::GO.NY.J.2025,2025-03-02T21:51:00.000000000-0500,2880.4,5,2880.2,2
MILLBURN::::GO.NY.J.2025,2025-03-02T21:52:00.000000000-0500,2880.4,1,2880.2,6
MILLBURN::::GO.NY.J.2025,2025-03-02T21:53:00.000000000-0500,2880.7,3,2880.5,3
MILLBURN::::GO.NY.J.2025,2025-03-02T21:54:00.000000000-0500,2880.1,1,2880.0,2
MILLBURN::::GO.NY.J.2025,2025-03-02T21:55:00.000000000-0500,2879.3,2,2879.1,3
MILLBURN::::GO.NY.J.2025,2025-03-02T21:56:00.000000000-0500,2879.6,3,2879.4,1
MILLBURN::::GO.NY.J.2025,2025-03-02T21:57:00.000000000-0500,2879.8,3,2879.6,1
MILLBURN::::GO.NY.J.2025,2025-03-02T21:58:00.000000000-0500,2879.2,1,2879.0,2
MILLBURN::::GO.NY.J.2025,2025-03-02T21:59:00.000000000-0500,2878.7,4,2878.5,2
MILLBURN::::GO.NY.J.2025,2025-03-02T22:00:00.000000000-0500,2877.3,3,2877.1,5
MILLBURN::::GO.NY.J.2025,2025-03-02T22:01:00.000000000-0500,2876.7,4,2876.5,1
MILLBURN::::GO.NY.J.2025,2025-03-02T22:02:00.000000000-0500,2877.3,3,2877.1,4
MILLBURN::::GO.NY.J.2025,2025-03-02T22:03:00.000000000-0500,2877.0,10,2876.8,4
MILLBURN::::GO.NY.J.2025,2025-03-02T22:04:00.000000000-0500,2876.9,4,2876.7,1
MILLBURN::::GO.NY.J.2025,2025-03-02T22:05:00.000000000-0500,2876.3,1,2876.1,4
MILLBURN::::GO.NY.J.2025,2025-03-02T22:06:00.000000000-0500,2876.2,3,2876.0,1
MILLBURN::::GO.NY.J.2025,2025-03-02T22:07:00.000000000-0500,2875.3,1,2875.2,1
MILLBURN::::GO.NY.J.2025,2025-03-02T22:08:00.000000000-0500,2874.2,4,2874.0,1
MILLBURN::::GO.NY.J.2025,2025-03-02T22:09:00.000000000-0500,2874.3,2,2874.1,2
MILLBURN::::GO.NY.J.2025,2025-03-02T22:10:00.000000000-0500,2874.3,1,2874.1,2
MILLBURN::::GO.NY.J.2025,2025-03-02T22:11:00.000000000-0500,2872.7,1,2872.5,6
MILLBURN::::GO.NY.J.2025,2025-03-02T22:12:00.000000000-0500,2873.4,3,2873.2,2
MILLBURN::::GO.NY.J.2025,2025-03-02T22:13:00.000000000-0500,2872.1,2,2871.8,3
MILLBURN::::GO.NY.J.2025,2025-03-02T22:14:00.000000000-0500,2872.8,5,2872.6,1
MILLBURN::::GO.NY.J.2025,2025-03-02T22:15:00.000000000-0500,2873.0,4,2872.8,1
MILLBURN::::GO.NY.J.2025,2025-03-02T22:16:00.000000000-0500,2872.2,2,2872.0,2
MILLBURN::::GO.NY.J.2025,2025-03-02T22:17:00.000000000-0500,2872.4,5,2872.2,2
MILLBURN::::GO.NY.J.2025,2025-03-02T22:18:00.000000000-0500,2872.1,4,2871.9,1
MILLBURN::::GO.NY.J.2025,2025-03-02T22:19:00.000000000-0500,2872.7,3,2872.5,1
MILLBURN::::GO.NY.J.2025,2025-03-02T22:20:00.000000000-0500,2872.5,3,2872.3,2
MILLBURN::::GO.NY.J.2025,2025-03-02T22:21:00.000000000-0500,2872.0,1,2871.8,4
MILLBURN::::GO.NY.J.2025,2025-03-02T22:22:00.000000000-0500,2870.8,4,2870.6,2
MILLBURN::::GO.NY.J.2025,2025-03-02T22:23:00.000000000-0500,2871.3,3,2871.1,2
MILLBURN::::GO.NY.J.2025,2025-03-02T22:24:00.000000000-0500,2871.7,1,2871.5,2
MILLBURN::::GO.NY.J.2025,2025-03-02T22:25:00.000000000-0500,2871.2,4,2871.1,2
MILLBURN::::GO.NY.J.2025,2025-03-02T22:26:00.000000000-0500,2871.6,3,2871.4,3
MILLBURN::::GO.NY.J.2025,2025-03-02T22:27:00.000000000-0500,2871.8,2,2871.6,5
MILLBURN::::GO.NY.J.2025,2025-03-02T22:28:00.000000000-0500,2871.6,2,2871.5,2
MILLBURN::::GO.NY.J.2025,2025-03-02T22:29:00.000000000-0500,2871.7,1,2871.5,3
MILLBURN::::GO.NY.J.2025,2025-03-02T22:30:00.000000000-0500,2872.4,3,2872.1,3
MILLBURN::::GO.NY.J.2025,2025-03-02T22:31:00.000000000-0500,2872.9,2,2872.8,2
MILLBURN::::GO.NY.J.2025,2025-03-02T22:32:00.000000000-0500,2873.4,2,2873.2,1
MILLBURN::::GO.NY.J.2025,2025-03-02T22:33:00.000000000-0500,2873.3,4,2873.1,3
MILLBURN::::GO.NY.J.2025,2025-03-02T22:34:00.000000000-0500,2873.4,4,2873.1,6
MILLBURN::::GO.NY.J.2025,2025-03-02T22:35:00.000000000-0500,2874.0,4,2873.8,3
MILLBURN::::GO.NY.J.2025,2025-03-02T22:36:00.000000000-0500,2873.3,8,2873.1,1
MILLBURN::::GO.NY.J.2025,2025-03-02T22:37:00.000000000-0500,2873.9,2,2873.8,1
MILLBURN::::GO.NY.J.2025,2025-03-02T22:38:00.000000000-0500,2873.8,1,2873.7,1
MILLBURN::::GO.NY.J.2025,2025-03-02T22:39:00.000000000-0500,2874.2,2,2874.0,3
MILLBURN::::GO.NY.J.2025,2025-03-02T22:40:00.000000000-0500,2874.4,1,2874.2,3
MILLBURN::::GO.NY.J.2025,2025-03-02T22:41:00.000000000-0500,2874.4,2,2874.2,3
MILLBURN::::GO.NY.J.2025,2025-03-02T22:42:00.000000000-0500,2874.4,2,2874.2,3
MILLBURN::::GO.NY.J.2025,2025-03-02T22:43:00.000000000-0500,2874.4,2,2874.2,4
MILLBURN::::GO.NY.J.2025,2025-03-02T22:44:00.000000000-0500,2874.6,5,2874.4,2
MILLBURN::::GO.NY.J.2025,2025-03-02T22:45:00.000000000-0500,2874.0,3,2873.8,3
MILLBURN::::GO.NY.J.2025,2025-03-02T22:46:00.000000000-0500,2874.1,3,2873.9,3
MILLBURN::::GO.NY.J.2025,2025-03-02T22:47:00.000000000-0500,2874.5,4,2874.3,3
MILLBURN::::GO.NY.J.2025,2025-03-02T22:48:00.000000000-0500,2874.5,3,2874.3,3
MILLBURN::::GO.NY.J.2025,2025-03-02T22:49:00.000000000-0500,2874.1,3,2873.9,4
MILLBURN::::GO.NY.J.2025,2025-03-02T22:50:00.000000000-0500,2874.8,1,2874.7,2
MILLBURN::::GO.NY.J.2025,2025-03-02T22:51:00.000000000-0500,2875.1,2,2875.0,1
MILLBURN::::GO.NY.J.2025,2025-03-02T22:52:00.000000000-0500,2875.0,2,2874.9,4
MILLBURN::::GO.NY.J.2025,2025-03-02T22:53:00.000000000-0500,2876.4,3,2876.3,1
MILLBURN::::GO.NY.J.2025,2025-03-02T22:54:00.000000000-0500,2876.5,2,2876.3,3
MILLBURN::::GO.NY.J.2025,2025-03-02T22:55:00.000000000-0500,2875.1,1,2874.8,5
MILLBURN::::GO.NY.J.2025,2025-03-02T22:56:00.000000000-0500,2874.7,2,2874.5,2
MILLBURN::::GO.NY.J.2025,2025-03-02T22:57:00.000000000-0500,2874.9,2,2874.8,1
MILLBURN::::GO.NY.J.2025,2025-03-02T22:58:00.000000000-0500,2875.5,1,2875.4,2
MILLBURN::::GO.NY.J.2025,2025-03-02T22:59:00.000000000-0500,2875.8,2,2875.6,2
MILLBURN::::GO.NY.J.2025,2025-03-02T23:00:00.000000000-0500,2874.9,2,2874.7,3
MILLBURN::::GO.NY.J.2025,2025-03-02T23:01:00.000000000-0500,2874.4,2,2874.2,4
MILLBURN::::GO.NY.J.2025,2025-03-02T23:02:00.000000000-0500,2875.1,2,2874.9,2
MILLBURN::::GO.NY.J.2025,2025-03-02T23:03:00.000000000-0500,2874.8,5,2874.6,3
MILLBURN::::GO.NY.J.2025,2025-03-02T23:04:00.000000000-0500,2874.7,2,2874.5,2
MILLBURN::::GO.NY.J.2025,2025-03-02T23:05:00.000000000-0500,2873.8,1,2873.6,4
MILLBURN::::GO.NY.J.2025,2025-03-02T23:06:00.000000000-0500,2874.5,4,2874.3,3
MILLBURN::::GO.NY.J.2025,2025-03-02T23:07:00.000000000-0500,2874.0,4,2873.8,3
MILLBURN::::GO.NY.J.2025,2025-03-02T23:08:00.000000000-0500,2874.4,3,2874.2,1
MILLBURN::::GO.NY.J.2025,2025-03-02T23:09:00.000000000-0500,2874.1,3,2873.8,6
MILLBURN::::GO.NY.J.2025,2025-03-02T23:10:00.000000000-0500,2874.0,4,2873.7,3
MILLBURN::::GO.NY.J.2025,2025-03-02T23:11:00.000000000-0500,2874.3,1,2874.1,1
MILLBURN::::GO.NY.J.2025,2025-03-02T23:12:00.000000000-0500,2874.1,3,2873.9,2
MILLBURN::::GO.NY.J.2025,2025-03-02T23:13:00.000000000-0500,2874.4,6,2874.2,1
MILLBURN::::GO.NY.J.2025,2025-03-02T23:14:00.000000000-0500,2874.2,2,2874.0,3
MILLBURN::::GO.NY.J.2025,2025-03-02T23:15:00.000000000-0500,2873.7,4,2873.5,1
MILLBURN::::GO.NY.J.2025,2025-03-02T23:16:00.000000000-0500,2873.9,3,2873.7,3
MILLBURN::::GO.NY.J.2025,2025-03-02T23:17:00.000000000-0500,2873.6,6,2873.4,3
MILLBURN::::GO.NY.J.2025,2025-03-02T23:18:00.000000000-0500,2873.6,3,2873.4,3
MILLBURN::::GO.NY.J.2025,2025-03-02T23:19:00.000000000-0500,2873.9,5,2873.6,3
MILLBURN::::GO.NY.J.2025,2025-03-02T23:20:00.000000000-0500,2873.8,3,2873.6,3
MILLBURN::::GO.NY.J.2025,2025-03-02T23:21:00.000000000-0500,2873.8,2,2873.7,1
MILLBURN::::GO.NY.J.2025,2025-03-02T23:22:00.000000000-0500,2873.8,2,2873.7,2
MILLBURN::::GO.NY.J.2025,2025-03-02T23:23:00.000000000-0500,2873.6,3,2873.5,2
MILLBURN::::GO.NY.J.2025,2025-03-02T23:24:00.000000000-0500,2873.5,8,2873.3,4
MILLBURN::::GO.NY.J.2025,2025-03-02T23:25:00.000000000-0500,2873.5,7,2873.3,3
MILLBURN::::GO.NY.J.2025,2025-03-02T23:26:00.000000000-0500,2873.5,3,2873.2,6
MILLBURN::::GO.NY.J.2025,2025-03-02T23:27:00.000000000-0500,2873.1,3,2872.9,3
MILLBURN::::GO.NY.J.2025,2025-03-02T23:28:00.000000000-0500,2873.4,2,2873.3,8
MILLBURN::::GO.NY.J.2025,2025-03-02T23:29:00.000000000-0500,2873.5,3,2873.3,4
MILLBURN::::GO.NY.J.2025,2025-03-02T23:30:00.000000000-0500,2872.9,3,2872.7,7
MILLBURN::::GO.NY.J.2025,2025-03-02T23:31:00.000000000-0500,2873.8,1,2873.6,4
MILLBURN::::GO.NY.J.2025,2025-03-02T23:32:00.000000000-0500,2874.5,3,2874.3,3
MILLBURN::::GO.NY.J.2025,2025-03-02T23:33:00.000000000-0500,2875.0,4,2874.8,9
MILLBURN::::GO.NY.J.2025,2025-03-02T23:34:00.000000000-0500,2874.9,2,2874.7,3
MILLBURN::::GO.NY.J.2025,2025-03-02T23:35:00.000000000-0500,2875.2,1,2875.0,5
MILLBURN::::GO.NY.J.2025,2025-03-02T23:36:00.000000000-0500,2875.3,3,2875.1,3
MILLBURN::::GO.NY.J.2025,2025-03-02T23:37:00.000000000-0500,2875.7,3,2875.5,2
MILLBURN::::GO.NY.J.2025,2025-03-02T23:38:00.000000000-0500,2875.7,1,2875.5,4
MILLBURN::::GO.NY.J.2025,2025-03-02T23:39:00.000000000-0500,2875.7,3,2875.4,4
MILLBURN::::GO.NY.J.2025,2025-03-02T23:40:00.000000000-0500,2875.6,10,2875.4,1
MILLBURN::::GO.NY.J.2025,2025-03-02T23:41:00.000000000-0500,2875.9,2,2875.7,4
MILLBURN::::GO.NY.J.2025,2025-03-02T23:42:00.000000000-0500,2876.7,3,2876.6,1
MILLBURN::::GO.NY.J.2025,2025-03-02T23:43:00.000000000-0500,2876.2,5,2876.0,2
MILLBURN::::GO.NY.J.2025,2025-03-02T23:44:00.000000000-0500,2876.7,8,2876.5,2
MILLBURN::::GO.NY.J.2025,2025-03-02T23:45:00.000000000-0500,2876.6,1,2876.4,3
MILLBURN::::GO.NY.J.2025,2025-03-02T23:46:00.000000000-0500,2876.4,2,2876.2,1
MILLBURN::::GO.NY.J.2025,2025-03-02T23:47:00.000000000-0500,2876.7,2,2876.5,1
MILLBURN::::GO.NY.J.2025,2025-03-02T23:48:00.000000000-0500,2877.4,4,2877.1,4
MILLBURN::::GO.NY.J.2025,2025-03-02T23:49:00.000000000-0500,2877.4,1,2877.2,3
MILLBURN::::GO.NY.J.2025,2025-03-02T23:50:00.000000000-0500,2877.6,2,2877.4,7
MILLBURN::::GO.NY.J.2025,2025-03-02T23:51:00.000000000-0500,2877.8,2,2877.6,4
MILLBURN::::GO.NY.J.2025,2025-03-02T23:52:00.000000000-0500,2877.9,3,2877.7,3
MILLBURN::::GO.NY.J.2025,2025-03-02T23:53:00.000000000-0500,2877.7,1,2877.5,4
MILLBURN::::GO.NY.J.2025,2025-03-02T23:54:00.000000000-0500,2877.4,3,2877.2,3
MILLBURN::::GO.NY.J.2025,2025-03-02T23:55:00.000000000-0500,2877.2,2,2877.0,7
MILLBURN::::GO.NY.J.2025,2025-03-02T23:56:00.000000000-0500,2877.3,1,2877.2,1
MILLBURN::::GO.NY.J.2025,2025-03-02T23:57:00.000000000-0500,2877.3,2,2877.2,1
MILLBURN::::GO.NY.J.2025,2025-03-02T23:58:00.000000000-0500,2877.1,4,2876.9,2
MILLBURN::::GO.NY.J.2025,2025-03-02T23:59:00.000000000-0500,2876.8,2,2876.6,1
MILLBURN::::NG.NY.J.2025,2025-03-02T17:36:00.000000000-0500,3.818,2,3.811,1
MILLBURN::::NG.NY.J.2025,2025-03-02T17:46:00.000000000-0500,3.8,10,3.8,11
MILLBURN::::NG.NY.J.2025,2025-03-02T17:50:00.000000000-0500,3.809,10,3.809,10
MILLBURN::::NG.NY.J.2025,2025-03-02T17:54:00.000000000-0500,3.808,10,3.808,10
MILLBURN::::NG.NY.J.2025,2025-03-02T17:55:00.000000000-0500,3.8,17,3.8,20
MILLBURN::::NG.NY.J.2025,2025-03-02T17:56:00.000000000-0500,3.799,11,3.799,21
MILLBURN::::NG.NY.J.2025,2025-03-02T17:57:00.000000000-0500,3.799,12,3.799,21
MILLBURN::::NG.NY.J.2025,2025-03-02T17:58:00.000000000-0500,3.79,33,3.79,47
MILLBURN::::NG.NY.J.2025,2025-03-02T17:59:00.000000000-0500,3.78,92,3.78,81
MILLBURN::::NG.NY.J.2025,2025-03-02T18:00:00.000000000-0500,3.781,1,3.779,3
MILLBURN::::NG.NY.J.2025,2025-03-02T18:01:00.000000000-0500,3.778,8,3.776,5
MILLBURN::::NG.NY.J.2025,2025-03-02T18:02:00.000000000-0500,3.778,6,3.776,3
MILLBURN::::NG.NY.J.2025,2025-03-02T18:03:00.000000000-0500,3.779,3,3.777,11
MILLBURN::::NG.NY.J.2025,2025-03-02T18:04:00.000000000-0500,3.777,5,3.775,6
MILLBURN::::NG.NY.J.2025,2025-03-02T18:05:00.000000000-0500,3.773,5,3.772,2
MILLBURN::::NG.NY.J.2025,2025-03-02T18:06:00.000000000-0500,3.767,2,3.766,4
MILLBURN::::NG.NY.J.2025,2025-03-02T18:07:00.000000000-0500,3.768,2,3.766,3
MILLBURN::::NG.NY.J.2025,2025-03-02T18:08:00.000000000-0500,3.77,3,3.769,3
MILLBURN::::NG.NY.J.2025,2025-03-02T18:09:00.000000000-0500,3.77,6,3.769,2
MILLBURN::::NG.NY.J.2025,2025-03-02T18:10:00.000000000-0500,3.772,6,3.77,5
MILLBURN::::NG.NY.J.2025,2025-03-02T18:11:00.000000000-0500,3.769,3,3.767,2
MILLBURN::::NG.NY.J.2025,2025-03-02T18:12:00.000000000-0500,3.77,5,3.768,4
MILLBURN::::NG.NY.J.2025,2025-03-02T18:13:00.000000000-0500,3.766,6,3.764,3
MILLBURN::::NG.NY.J.2025,2025-03-02T18:14:00.000000000-0500,3.769,5,3.767,3
MILLBURN::::NG.NY.J.2025,2025-03-02T18:15:00.000000000-0500,3.77,4,3.769,1
MILLBURN::::NG.NY.J.2025,2025-03-02T18:16:00.000000000-0500,3.77,5,3.769,2
MILLBURN::::NG.NY.J.2025,2025-03-02T18:17:00.000000000-0500,3.769,2,3.767,6
MILLBURN::::NG.NY.J.2025,2025-03-02T18:18:00.000000000-0500,3.767,1,3.766,2
MILLBURN::::NG.NY.J.2025,2025-03-02T18:19:00.000000000-0500,3.766,9,3.764,1
MILLBURN::::NG.NY.J.2025,2025-03-02T18:20:00.000000000-0500,3.765,6,3.763,4
MILLBURN::::NG.NY.J.2025,2025-03-02T18:21:00.000000000-0500,3.765,7,3.763,9
MILLBURN::::NG.NY.J.2025,2025-03-02T18:22:00.000000000-0500,3.764,4,3.763,3
MILLBURN::::NG.NY.J.2025,2025-03-02T18:23:00.000000000-0500,3.762,2,3.761,3
MILLBURN::::NG.NY.J.2025,2025-03-02T18:24:00.000000000-0500,3.763,7,3.761,2
MILLBURN::::NG.NY.J.2025,2025-03-02T18:25:00.000000000-0500,3.759,4,3.758,4
MILLBURN::::NG.NY.J.2025,2025-03-02T18:26:00.000000000-0500,3.759,11,3.757,2
MILLBURN::::NG.NY.J.2025,2025-03-02T18:27:00.000000000-0500,3.759,5,3.757,5
MILLBURN::::NG.NY.J.2025,2025-03-02T18:28:00.000000000-0500,3.759,9,3.757,4
MILLBURN::::NG.NY.J.2025,2025-03-02T18:29:00.000000000-0500,3.759,9,3.757,4
MILLBURN::::NG.NY.J.2025,2025-03-02T18:30:00.000000000-0500,3.761,9,3.759,5
MILLBURN::::NG.NY.J.2025,2025-03-02T18:31:00.000000000-0500,3.76,5,3.759,5
MILLBURN::::NG.NY.J.2025,2025-03-02T18:32:00.000000000-0500,3.761,6,3.759,3
MILLBURN::::NG.NY.J.2025,2025-03-02T18:33:00.000000000-0500,3.759,1,3.758,5
MILLBURN::::NG.NY.J.2025,2025-03-02T18:34:00.000000000-0500,3.758,4,3.756,4
MILLBURN::::NG.NY.J.2025,2025-03-02T18:35:00.000000000-0500,3.76,17,3.758,5
MILLBURN::::NG.NY.J.2025,2025-03-02T18:36:00.000000000-0500,3.759,1,3.757,11
MILLBURN::::NG.NY.J.2025,2025-03-02T18:37:00.000000000-0500,3.759,2,3.757,12
MILLBURN::::NG.NY.J.2025,2025-03-02T18:38:00.000000000-0500,3.76,10,3.758,2
MILLBURN::::NG.NY.J.2025,2025-03-02T18:39:00.000000000-0500,3.757,4,3.756,6
MILLBURN::::NG.NY.J.2025,2025-03-02T18:40:00.000000000-0500,3.758,4,3.757,1
MILLBURN::::NG.NY.J.2025,2025-03-02T18:41:00.000000000-0500,3.759,6,3.757,3
MILLBURN::::NG.NY.J.2025,2025-03-02T18:42:00.000000000-0500,3.763,6,3.762,2
MILLBURN::::NG.NY.J.2025,2025-03-02T18:43:00.000000000-0500,3.764,2,3.763,2
MILLBURN::::NG.NY.J.2025,2025-03-02T18:44:00.000000000-0500,3.764,3,3.763,1
MILLBURN::::NG.NY.J.2025,2025-03-02T18:45:00.000000000-0500,3.764,4,3.763,3
MILLBURN::::NG.NY.J.2025,2025-03-02T18:46:00.000000000-0500,3.762,6,3.761,2
MILLBURN::::NG.NY.J.2025,2025-03-02T18:47:00.000000000-0500,3.762,6,3.761,3
MILLBURN::::NG.NY.J.2025,2025-03-02T18:48:00.000000000-0500,3.762,6,3.761,1
MILLBURN::::NG.NY.J.2025,2025-03-02T18:49:00.000000000-0500,3.762,4,3.761,1
MILLBURN::::NG.NY.J.2025,2025-03-02T18:50:00.000000000-0500,3.762,6,3.761,2
MILLBURN::::NG.NY.J.2025,2025-03-02T18:51:00.000000000-0500,3.763,10,3.761,3
MILLBURN::::NG.NY.J.2025,2025-03-02T18:52:00.000000000-0500,3.763,10,3.761,5
MILLBURN::::NG.NY.J.2025,2025-03-02T18:53:00.000000000-0500,3.762,3,3.761,2
MILLBURN::::NG.NY.J.2025,2025-03-02T18:54:00.000000000-0500,3.762,6,3.76,9
MILLBURN::::NG.NY.J.2025,2025-03-02T18:55:00.000000000-0500,3.761,3,3.76,5
MILLBURN::::NG.NY.J.2025,2025-03-02T18:56:00.000000000-0500,3.762,8,3.76,4
MILLBURN::::NG.NY.J.2025,2025-03-02T18:57:00.000000000-0500,3.761,2,3.759,5
MILLBURN::::NG.NY.J.2025,2025-03-02T18:58:00.000000000-0500,3.759,3,3.757,5
MILLBURN::::NG.NY.J.2025,2025-03-02T18:59:00.000000000-0500,3.759,4,3.757,5
MILLBURN::::NG.NY.J.2025,2025-03-02T19:00:00.000000000-0500,3.763,4,3.761,3
MILLBURN::::NG.NY.J.2025,2025-03-02T19:01:00.000000000-0500,3.763,6,3.761,1
MILLBURN::::NG.NY.J.2025,2025-03-02T19:02:00.000000000-0500,3.759,4,3.757,4
MILLBURN::::NG.NY.J.2025,2025-03-02T19:03:00.000000000-0500,3.76,6,3.758,2
MILLBURN::::NG.NY.J.2025,2025-03-02T19:04:00.000000000-0500,3.76,5,3.758,4
MILLBURN::::NG.NY.J.2025,2025-03-02T19:05:00.000000000-0500,3.76,6,3.758,6
MILLBURN::::NG.NY.J.2025,2025-03-02T19:06:00.000000000-0500,3.759,4,3.758,1
MILLBURN::::NG.NY.J.2025,2025-03-02T19:07:00.000000000-0500,3.759,4,3.757,5
